TOTAL_TEXT_CHANGED=1027

factions/adepta-sororitas.js | core-leader | "领袖" | len 999 -> 2 | "某些 **角色(Character)** 单位在牌表上列有「领袖」。这些 **角"… -> "领袖"
factions/world-eaters.js | core-deadly-demise-d3 | "致命破灭" | len 150 -> 6 | "某些模型的能力上列有「致命破灭 x」。当此类模型被摧毁时，在将其移出游戏前掷一个"… -> "致命破灭D3"
factions/world-eaters.js | core-feel-no-pain-5 | "不觉疼痛5+" | len 137 -> 6 | "部份模型能力中列有「不觉疼痛 x+」。此模型每次承受伤害并即将失去一个伤口时（包"… -> "不觉疼痛5+"
factions/world-eaters.js | core-deep-strike | "深入打击" | len 167 -> 4 | "在「宣告战斗阵型」步骤中，若一个单位中的每个模型都有此能力，你可将其放入后备而非"… -> "深入打击"
factions/world-eaters.js | core-deadly-demise-d3 | "致命破灭" | len 154 -> 6 | "某些模型的能力中列有「致命毁灭 x」。当该模型被摧毁时，在将其移出场地前掷一次 "… -> "致命破灭D3"
factions/world-eaters.js | core-deadly-demise-d3 | "致命破灭" | len 149 -> 6 | "部分模型的能力栏列有「致命破灭 x」。当此类模型被消灭时，在将其从游戏中移除前掷"… -> "致命破灭D3"
factions/world-eaters.js | core-deep-strike | "深入打击" | len 176 -> 4 | "在「宣布战阵」阶段，如果一个单位中的每个模型都具有此能力，你可以将其设定在预备队"… -> "深入打击"
factions/world-eaters.js | core-deadly-demise-d6 | "致命破灭" | len 156 -> 6 | "某些模型能力栏中会列有「致命毁灭 x」。当这样的模型被摧毁时，在将其从战场移除前"… -> "致命破灭D6"
factions/world-eaters.js | core-deep-strike | "深入打击" | len 174 -> 4 | "在「宣布战斗队形」阶段，若此单位内的每个模型都拥有此能力，你可以将其放入预备队而"… -> "深入打击"
factions/world-eaters.js | core-deep-strike | "深入打击" | len 167 -> 4 | "在「宣告战斗阵型」步骤中，若一个单位中的每个模型都有此能力，你可将其放入后备而非"… -> "深入打击"
factions/world-eaters.js | core-deadly-demise-d3 | "致命破灭" | len 154 -> 6 | "某些模型的能力栏中列有「致命破灭 x」。当此类模型被摧毁时，在将其移出游戏前掷一"… -> "致命破灭D3"
factions/world-eaters.js | core-infiltrators | "渗透" | len 71 -> 2 | "部署期间，若此单位中的每个模型都具有此能力，则当你部署它时，它可以被部署在战场上"… -> "渗透"
factions/world-eaters.js | core-deadly-demise-1 | "致命破灭" | len 151 -> 5 | "部分模型的能力中有「致命破灭 x」。当该模型被摧毁时，于将其移除出场前掷一次 D"… -> "致命破灭1"
factions/world-eaters.js | core-deadly-demise-d3 | "致命破灭" | len 161 -> 6 | "某些模型在其能力中列有「致命破灭 x」。当这样的模型被摧毁时，在将其移出游戏前掷"… -> "致命破灭D3"
factions/world-eaters.js | core-leader | "领袖" | len 1007 -> 2 | "某些 **角色(Character)** 单位在其资料表上列有「领导者」。这类 "… -> "领袖"
factions/world-eaters.js | core-deadly-demise-d6-2 | "致命破灭" | len 161 -> 8 | "部分模型的能力中列有「致命破灭 x」。当此类模型被摧毁时，在将其移出游戏前掷一次"… -> "致命破灭D6+2"
factions/world-eaters.js | core-leader | "领袖" | len 1010 -> 2 | "某些 **角色(Character)** 单位的数据表上列有「领袖」。此类 **"… -> "领袖"
factions/world-eaters.js | core-deep-strike | "深入打击" | len 167 -> 4 | "于宣告战阵步骤时，若此单位中的每个模型都具有此能力，你可以将其设置在后备中，而非"… -> "深入打击"
factions/world-eaters.js | core-leader | "领袖" | len 985 -> 2 | "某些 **角色(Character)** 单位的数据表上列有「领导者」。这类 *"… -> "领袖"
factions/world-eaters.js | core-leader | "领袖" | len 977 -> 2 | "部分 **角色(Character)** 单位的资料表上列有「领袖」。这样的 *"… -> "领袖"
factions/world-eaters.js | core-deadly-demise-d3 | "致命破灭" | len 154 -> 6 | "某些模型的能力栏中列有「致命破灭 x」。当此类模型被摧毁时，在将其移出游戏前掷一"… -> "致命破灭D3"
factions/world-eaters.js | core-deadly-demise-d3 | "致命破灭" | len 158 -> 6 | "部分模型的能力中列有「毁灭性决心 x」。当此类模型被摧毁时，在将其移出游戏前掷一"… -> "致命破灭D3"
factions/world-eaters.js | core-leader | "领袖" | len 960 -> 2 | "某些 **角色(Character)** 单位的数据卡上列有「领袖」。这些 **"… -> "领袖"
factions/world-eaters.js | core-deadly-demise-d6 | "致命破灭" | len 150 -> 6 | "部分模型具有「致命破灭 x」能力。当此类模型被摧毁时，在将其从战场移除前掷一次 "… -> "致命破灭D6"
factions/world-eaters.js | core-deep-strike | "深入打击" | len 176 -> 4 | "在宣布战斗阵型步骤中，如果一个单位中的每个模型都具有此能力，你可以将其放入增援中"… -> "深入打击"
factions/world-eaters.js | core-deadly-demise-d3 | "致命破灭" | len 150 -> 6 | "部分模型具有「致命破灭 x」能力。当此类模型被摧毁时，在将其从战场移除前掷一次 "… -> "致命破灭D3"
factions/world-eaters.js | core-deadly-demise-d6 | "致命破灭" | len 150 -> 6 | "部分模型具有「致命破灭 x」能力。当此类模型被摧毁时，在将其从战场移除前掷一次 "… -> "致命破灭D6"
orks.js | orks.battlewagon.ability-1 | "致命破灭 D6" | len 146 -> 6 | "有些模型具有「致命破灭 x」的能力。当该模型被摧毁时，在将其移出战场前掷一次 D"… -> "致命破灭D6"
orks.js | orks.beastboss.ability-1 | "不觉疼痛6+" | len 135 -> 6 | "某些模型的能力栏中列有「不觉疼痛x+」。每次具此能力的模型受到伤害并将失去一个伤"… -> "不觉疼痛6+"
orks.js | orks.beastboss.ability-2 | "领袖" | len 990 -> 2 | "某些 **角色(Character)** 单位的资料表上列有「领袖」。这类 **"… -> "领袖"
orks.js | orks.beastboss-on-squigosaur.ability-1 | "不觉疼痛5+" | len 135 -> 6 | "某些模型的能力栏中列有「不觉疼痛x+」。每次具此能力的模型受到伤害并将失去一个伤"… -> "不觉疼痛5+"
orks.js | orks.beastboss-on-squigosaur.ability-2 | "领袖" | len 990 -> 2 | "某些 **角色(Character)** 单位的资料表上列有「领袖」。这类 **"… -> "领袖"
orks.js | orks.beast-snagga-boyz.ability-1 | "不觉疼痛6+" | len 135 -> 6 | "某些模型的能力栏中列有「不觉疼痛x+」。每次具此能力的模型受到伤害并将失去一个伤"… -> "不觉疼痛6+"
orks.js | orks.biged-bossbunka.ability-1 | "致命破灭 D3" | len 146 -> 6 | "有些模型具有「致命破灭 x」的能力。当该模型被摧毁时，在将其移出战场前掷一次 D"… -> "致命破灭D3"
orks.js | orks.big-mek.ability-1 | "领袖" | len 990 -> 2 | "某些 **角色(Character)** 单位的资料表上列有「领袖」。这类 **"… -> "领袖"
orks.js | orks.big-mek-in-mega-armour.ability-1 | "领袖" | len 990 -> 2 | "某些 **角色(Character)** 单位的资料表上列有「领袖」。这类 **"… -> "领袖"
orks.js | orks.big-mek-with-shokk-attack-gun.ability-1 | "领袖" | len 990 -> 2 | "某些 **角色(Character)** 单位的资料表上列有「领袖」。这类 **"… -> "领袖"
orks.js | orks.blitza-bommer.ability-1 | "致命破灭 D3" | len 146 -> 6 | "有些模型具有「致命破灭 x」的能力。当该模型被摧毁时，在将其移出战场前掷一次 D"… -> "致命破灭D3"
orks.js | orks.boomdakka-snazzwagon.ability-1 | "致命破灭 1" | len 146 -> 5 | "有些模型具有「致命破灭 x」的能力。当该模型被摧毁时，在将其移出战场前掷一次 D"… -> "致命破灭1"
orks.js | orks.boss-snikrot.ability-1 | "渗透" | len 77 -> 2 | "于部署时，若单位中的每个模型都具有此能力，则当你部署该单位时，可以将其部署在战场"… -> "渗透"
orks.js | orks.boss-snikrot.ability-2 | "领袖" | len 990 -> 2 | "某些 **角色(Character)** 单位的资料表上列有「领袖」。这类 **"… -> "领袖"
orks.js | orks.boss-snikrot.ability-3 | "独行特工" | len 59 -> 4 | "除非此单位为联合单位的一部分（参见部署能力章节的领袖），否则此单位只有在攻击模型"… -> "独行特工"
orks.js | orks.boss-snikrot.ability-4 | "潜行" | len 44 -> 2 | "若此单位的每个模型都具有此能力，则每次对其进行远程攻击时，从该攻击的命中掷骰中减"… -> "潜行"
orks.js | orks.burna-bommer.ability-1 | "致命破灭 D3" | len 146 -> 6 | "有些模型具有「致命破灭 x」的能力。当该模型被摧毁时，在将其移出战场前掷一次 D"… -> "致命破灭D3"
orks.js | orks.dakkajet.ability-1 | "致命破灭 D3" | len 146 -> 6 | "有些模型具有「致命破灭 x」的能力。当该模型被摧毁时，在将其移出战场前掷一次 D"… -> "致命破灭D3"
orks.js | orks.deff-dread.ability-1 | "致命破灭 1" | len 146 -> 5 | "有些模型具有「致命破灭 x」的能力。当该模型被摧毁时，在将其移出战场前掷一次 D"… -> "致命破灭1"
orks.js | orks.deffkilla-wartrike.ability-1 | "致命破灭 1" | len 146 -> 5 | "有些模型具有「致命破灭 x」的能力。当该模型被摧毁时，在将其移出战场前掷一次 D"… -> "致命破灭1"
orks.js | orks.deffkilla-wartrike.ability-2 | "领袖" | len 990 -> 2 | "某些 **角色(Character)** 单位的资料表上列有「领袖」。这类 **"… -> "领袖"
orks.js | orks.deffkoptas.ability-1 | "深入打击" | len 170 -> 4 | "在宣示战斗编队阶段，若一个单位中的每个模型都具有此能力，你可以将其设置在预备队中"… -> "深入打击"
orks.js | orks.ghazghkull-thraka.ability-1 | "领袖" | len 990 -> 2 | "某些 **角色(Character)** 单位的资料表上列有「领袖」。这类 **"… -> "领袖"
orks.js | orks.gorkanaut.ability-1 | "致命破灭 D6" | len 146 -> 6 | "有些模型具有「致命破灭 x」的能力。当该模型被摧毁时，在将其移出战场前掷一次 D"… -> "致命破灭D6"
orks.js | orks.gargantuan-squiggoth.ability-1 | "致命破灭 2" | len 146 -> 7 | "有些模型具有「致命破灭 x」的能力。当该模型被摧毁时，在将其移出战场前掷一次 D"… -> "致命破灭2D6"
orks.js | orks.hunta-rig.ability-1 | "致命破灭 D6" | len 146 -> 6 | "有些模型具有「致命破灭 x」的能力。当该模型被摧毁时，在将其移出战场前掷一次 D"… -> "致命破灭D6"
orks.js | orks.hunta-rig.ability-2 | "不觉疼痛6+" | len 135 -> 6 | "某些模型的能力栏中列有「不觉疼痛x+」。每次具此能力的模型受到伤害并将失去一个伤"… -> "不觉疼痛6+"
orks.js | orks.killa-kans.ability-1 | "致命破灭 1" | len 146 -> 5 | "有些模型具有「致命破灭 x」的能力。当该模型被摧毁时，在将其移出战场前掷一次 D"… -> "致命破灭1"
orks.js | orks.kill-rig.ability-1 | "致命破灭 D6" | len 146 -> 6 | "有些模型具有「致命破灭 x」的能力。当该模型被摧毁时，在将其移出战场前掷一次 D"… -> "致命破灭D6"
orks.js | orks.kill-rig.ability-2 | "不觉疼痛6+" | len 135 -> 6 | "某些模型的能力栏中列有「不觉疼痛x+」。每次具此能力的模型受到伤害并将失去一个伤"… -> "不觉疼痛6+"
orks.js | orks.kommandos.ability-1 | "渗透" | len 77 -> 2 | "于部署时，若单位中的每个模型都具有此能力，则当你部署该单位时，可以将其部署在战场"… -> "渗透"
orks.js | orks.kommandos.ability-2 | "潜行" | len 44 -> 2 | "若此单位的每个模型都具有此能力，则每次对其进行远程攻击时，从该攻击的命中掷骰中减"… -> "潜行"
orks.js | orks.kustom-boosta-blasta.ability-1 | "致命破灭 1" | len 146 -> 5 | "有些模型具有「致命破灭 x」的能力。当该模型被摧毁时，在将其移出战场前掷一次 D"… -> "致命破灭1"
orks.js | orks.megatrakk-scrapjet.ability-1 | "致命破灭 1" | len 146 -> 5 | "有些模型具有「致命破灭 x」的能力。当该模型被摧毁时，在将其移出战场前掷一次 D"… -> "致命破灭1"
orks.js | orks.mek.ability-1 | "领袖" | len 990 -> 2 | "某些 **角色(Character)** 单位的资料表上列有「领袖」。这类 **"… -> "领袖"
orks.js | orks.morkanaut.ability-1 | "致命破灭 D6" | len 146 -> 6 | "有些模型具有「致命破灭 x」的能力。当该模型被摧毁时，在将其移出战场前掷一次 D"… -> "致命破灭D6"
orks.js | orks.mozrog-skragbad.ability-1 | "不觉疼痛5+" | len 135 -> 6 | "某些模型的能力栏中列有「不觉疼痛x+」。每次具此能力的模型受到伤害并将失去一个伤"… -> "不觉疼痛5+"
orks.js | orks.mozrog-skragbad.ability-2 | "领袖" | len 990 -> 2 | "某些 **角色(Character)** 单位的资料表上列有「领袖」。这类 **"… -> "领袖"
orks.js | orks.painboss.ability-1 | "不觉疼痛5+" | len 135 -> 6 | "某些模型的能力栏中列有「不觉疼痛x+」。每次具此能力的模型受到伤害并将失去一个伤"… -> "不觉疼痛5+"
orks.js | orks.painboss.ability-2 | "领袖" | len 990 -> 2 | "某些 **角色(Character)** 单位的资料表上列有「领袖」。这类 **"… -> "领袖"
orks.js | orks.painboy.ability-1 | "领袖" | len 990 -> 2 | "某些 **角色(Character)** 单位的资料表上列有「领袖」。这类 **"… -> "领袖"
orks.js | orks.rukkatrukk-squigbuggy.ability-1 | "致命破灭 1" | len 146 -> 5 | "有些模型具有「致命破灭 x」的能力。当该模型被摧毁时，在将其移出战场前掷一次 D"… -> "致命破灭1"
